ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
162097086,02/20/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,25-44,M,BLACK,1018714,214946,40.75659468,-73.87560302
150527662,02/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,33,0,18-24,M,WHITE HISPANIC,1001889,245601,40.84078386,-73.93625261
150544107,02/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271A,F,K,81,0,25-44,M,BLACK,1003535,190641,40.68992948,-73.9304615
150545205,02/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,33,0,25-44,M,WHITE HISPANIC,1001602,246487,40.84321624,-73.93728756
141063874,02/20/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,18-24,M,BLACK,1005041,234533,40.81039849,-73.92489531
141069787,02/20/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,25-44,M,BLACK,1011708,254066,40.86399269,-73.90073126
141067739,02/20/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
150522244,02/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999,-73.93057482
150512210,02/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,18-24,M,BLACK,1011811,246833,40.84413995,-73.90038862
150520893,02/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,45-64,M,BLACK,1046405,187113,40.68004873,-73.77590919
141051362,02/19/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,73,25-44,F,BLACK,1005963,240409,40.82652424,-73.92154564
141051360,02/19/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,BLACK,1017440,256046,40.86940749,-73.87999831
141054690,02/19/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,10,0,25-44,M,BLACK,982756,210140,40.74347046,-74.005393
141036875,02/19/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,45-64,M,BLACK,1017239,246250,40.84252117,-73.88077326
162051206,02/18/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,34,0,25-44,M,BLACK,1002162,249364,40.85111164,-73.93525591
150486885,02/18/2016,122,"HOMICIDE, NEGLIGENT, VEHICLE,",102,HOMICIDE-NEGLIGENT-VEHICLE,PL 1251201,F,M,18,0,25-44,F,BLACK,986525,217872,40.76469267,-73.9917888
141034011,02/18/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
141033723,02/18/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,25-44,M,BLACK HISPANIC,1008228,183789,40.67111083,-73.91356336
141034030,02/18/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,120,0,18-24,M,WHITE HISPANIC,962822,174282,40.64502275,-74.07721685
162004929,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,18-24,M,BLACK,1000598,231062,40.80088089,-73.94095381
162016828,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.76204389,-73.82732958
162026769,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,BLACK HISPANIC,1017440,256046,40.86940749,-73.87999831
162035760,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,<18,M,BLACK,1017440,256046,40.86940749,-73.87999831
162035751,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,BLACK HISPANIC,1017440,256046,40.86940749,-73.87999831
162016830,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.76204389,-73.82732958
162026773,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,79,0,18-24,M,BLACK,999507,190206,40.68874337,-73.94498708
162023573,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,70,0,25-44,M,WHITE,991591,169049,40.63068216,-73.97355397
162020410,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,60,0,18-24,M,BLACK,990824,149705,40.57758742,-73.97633607
162016833,02/17/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.76204389,-73.82732958
141020446,02/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
141016845,02/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
141020121,02/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,2,18-24,M,BLACK,1009695,243535,40.83509425,-73.90804891
161991591,02/16/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,BLACK HISPANIC,1006688,240122,40.8257347,-73.91892695
150406286,02/16/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,72,0,25-44,F,ASIAN / PACIFIC ISLANDER,984058,178998,40.65799307,-74.00069345
141008646,02/16/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,79,0,25-44,M,BLACK,999507,190206,40.68874337,-73.94498708
150480516,02/15/2016,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,M,25,0,25-44,M,BLACK,1000598,231062,40.80088089,-73.94095381
150385277,02/15/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252001,F,K,72,0,45-64,M,WHITE HISPANIC,984058,178998,40.65799307,-74.00069345
141000600,02/15/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,71,0,25-44,M,BLACK,999005,181250,40.66416202,-73.94681682
141000599,02/15/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,71,0,25-44,M,BLACK,999005,181250,40.66416202,-73.94681682
161925416,02/14/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,45,0,25-44,M,BLACK,1032140,242004,40.83079891,-73.8269488
161917486,02/14/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,81,0,18-24,M,BLACK,1005312,190540,40.68964821,-73.92405412
150362735,02/14/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,69,0,25-44,M,BLACK,1010576,175629,40.64870677,-73.90513094
140977404,02/14/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229849,-73.91169413
140977401,02/14/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229849,-73.91169413
150351214,02/13/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,S,121,0,25-44,M,BLACK,942825,166367,40.62322682,-74.14922697
150351213,02/13/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,S,121,0,25-44,M,BLACK,942825,166367,40.62322682,-74.14922697
150351215,02/13/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,S,121,0,25-44,M,BLACK,942825,166367,40.62322682,-74.14922697
150351216,02/13/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,S,121,0,25-44,M,BLACK,942825,166367,40.62322682,-74.14922697
140969643,02/13/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,106,0,18-24,M,WHITE HISPANIC,1028605,187930,40.68239829,-73.84007937
140972061,02/13/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,25-44,M,BLACK HISPANIC,1011751,250275,40.8535874,-73.90059136
140972019,02/13/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,50,0,45-64,M,BLACK,1010984,261034,40.88311992,-73.90332097
140969343,02/13/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,BLACK,1005041,234533,40.81039849,-73.92489531
161468290,01/31/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,28,0,18-24,M,BLACK,997440,233857,40.80855768,-73.95235475
161464309,01/31/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252504,F,M,30,0,25-44,M,BLACK,999751,241188,40.82867546,-73.94398972
161457898,01/31/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,45,0,25-44,M,BLACK,1032140,242004,40.83079891,-73.8269488
161466142,01/31/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,WHITE HISPANIC,1026486,262591,40.88733282,-73.84725001
140782628,01/31/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,25-44,M,BLACK,1014164,248149,40.84774432,-73.89187838
161384655,01/30/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
149909947,01/30/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,18-24,M,WHITE HISPANIC,1041879,197084,40.70744736,-73.79214177
149923065,01/30/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,18-24,M,WHITE HISPANIC,1041879,197084,40.70744736,-73.79214177
149920446,01/30/2016,122,"HOMICIDE, NEGLIGENT, VEHICLE,",102,HOMICIDE-NEGLIGENT-VEHICLE,PL 1251303,F,M,34,0,25-44,M,WHITE HISPANIC,1003372,248278,40.84812835,-73.93088529
140766175,01/30/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,WHITE HISPANIC,1008691,238872,40.82229849,-73.91169413
140766158,01/30/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,<18,F,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
161185652,01/29/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,14,0,25-44,M,ASIAN / PACIFIC ISLANDER,985802,213781,40.75346408,-73.99439974
149906315,01/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,106,0,25-44,M,WHITE HISPANIC,1028605,187930,40.68239829,-73.84007937
149907531,01/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,25-44,M,BLACK,1011811,246833,40.84413995,-73.90038862
149896946,01/29/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,M,5,0,25-44,M,UNKNOWN,983907,199959,40.71552621,-74.00123875
149909651,01/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK,1011751,250275,40.8535874,-73.90059136
149909664,01/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK,1011751,250275,40.8535874,-73.90059136
149909832,01/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,23,0,18-24,M,BLACK,998829,226859,40.78934789,-73.94735241
140752045,01/29/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,30,0,25-44,M,WHITE HISPANIC,999751,241188,40.82867546,-73.94398972
140750860,01/29/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,14,0,25-44,M,WHITE HISPANIC,985802,213781,40.75346408,-73.99439974
140750631,01/29/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,<18,M,BLACK,1019444,245654,40.84087681,-73.87280713
161155263,01/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,K,72,0,25-44,M,WHITE HISPANIC,984058,178998,40.65799307,-74.00069345
140738519,01/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,81,0,18-24,M,BLACK,1005312,190540,40.68964821,-73.92405412
140724522,01/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713,-73.9508219
140738727,01/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,18-24,M,BLACK,1007694,219657,40.76956124,-73.91536345
140735224,01/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,32,0,18-24,M,BLACK,999428,236544,40.81592955,-73.94516736
161148525,01/27/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,25-44,M,BLACK HISPANIC,1013880,240034,40.82547196,-73.89294074
161141473,01/27/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,WHITE HISPANIC,1008691,238872,40.82229849,-73.91169413
149837844,01/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,10,0,25-44,M,BLACK,984686,209908,40.74283379,-73.99842802
149847749,01/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,<18,M,WHITE HISPANIC,1011811,246833,40.84413995,-73.90038862
140722064,01/27/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,M,13,0,25-44,M,WHITE,990769,208776,40.73972434,-73.97647696
161107435,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,32,0,18-24,M,BLACK,1000954,240520,40.8268398,-73.93964443
161092880,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,M,5,0,25-44,M,BLACK,983907,199959,40.71552621,-74.00123875
161092806,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,BLACK,1005041,234533,40.81039849,-73.92489531
161092879,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,M,5,0,25-44,M,BLACK,983907,199959,40.71552621,-74.00123875
161097588,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713,-73.9508219
161110265,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,18-24,M,BLACK HISPANIC,1007694,219657,40.76956124,-73.91536345
161092809,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,BLACK,1006537,244511,40.83778162,-73.91945797
161085626,01/26/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,84,0,25-44,F,BLACK,989235,189579,40.68703414,-73.98202677
149795920,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,84,0,25-44,M,BLACK,987801,192258,40.69438807,-73.98719601
149797474,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,69,0,45-64,M,BLACK,1010576,175629,40.64870677,-73.90513094
149793005,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,71,0,18-24,M,BLACK,999005,181250,40.66416202,-73.94681682
149795914,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,84,0,18-24,M,BLACK,987801,192258,40.69438807,-73.98719601
149794395,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,71,0,18-24,M,BLACK,999005,181250,40.66416202,-73.94681682
149795897,01/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,BLACK,1006537,244511,40.83778162,-73.91945797
161065859,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161062594,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161072827,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,13,0,45-64,M,WHITE,988972,207813,40.73708228,-73.9829623
161025536,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
161062599,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161067661,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,70,0,25-44,M,ASIAN / PACIFIC ISLANDER,994917,172985,40.64148226,-73.96156515
161065857,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161065851,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161078108,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,23,0,<18,M,BLACK,998829,226859,40.78934789,-73.94735241
161062597,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
160988490,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK HISPANIC,1011751,250275,40.8535874,-73.90059136
160988489,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK HISPANIC,1011751,250275,40.8535874,-73.90059136
161065860,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161065843,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
161072454,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,43,0,18-24,M,BLACK,1018182,239891,40.82506399,-73.87739726
161065853,01/25/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
149696674,01/25/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,WHITE HISPANIC,1005041,234533,40.81039849,-73.92489531
149771014,01/25/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,B,49,0,25-44,F,BLACK,1027430,251105,40.85580274,-73.84390995
149779888,01/25/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,18-24,M,BLACK,1011811,246833,40.84413995,-73.90038862
140701954,01/25/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,25-44,M,BLACK,1010454,249786,40.85224919,-73.90528163
149691551,01/24/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,K,72,0,25-44,M,WHITE,984058,178998,40.65799307,-74.00069345
140688076,01/24/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,45-64,M,BLACK,1012076,239818,40.82488497,-73.89945994
160526696,01/23/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,B,47,0,45-64,M,BLACK,1026486,262591,40.88733282,-73.84725001
140671910,01/23/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,43,0,25-44,M,BLACK HISPANIC,1020183,239283,40.82338729,-73.87017045
140674866,01/23/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,67,0,18-24,M,BLACK,997897,175677,40.64886713,-73.9508219
140674757,01/23/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
149652027,01/22/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,40,0,18-24,M,WHITE HISPANIC,1005041,234533,40.81039849,-73.92489531
149673246,01/22/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252001,F,K,90,0,18-24,M,WHITE HISPANIC,998016,196598,40.70629037,-73.95035033
149629159,01/22/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,13,0,18-24,M,WHITE,988972,207813,40.73708228,-73.9829623
149642030,01/22/2016,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,K,73,0,25-44,M,BLACK,1008228,183789,40.67111083,-73.91356336
140654852,01/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,32,0,<18,M,BLACK,999428,236544,40.81592955,-73.94516736
140658281,01/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
149601130,01/21/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229849,-73.91169413
140636375,01/21/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,18-24,M,BLACK,983903,200257,40.71634415,-74.00125319
140636370,01/21/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,18-24,M,BLACK,983903,200257,40.71634415,-74.00125319
