ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
141306772,03/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,49,0,25-44,M,BLACK,1027430,251105,40.85580274,-73.84390995
141303885,03/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,9,0,18-24,M,BLACK HISPANIC,987633,203880,40.72628778,-73.987796
141307056,03/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193779,40.69843969,-73.83112954
141306763,03/09/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252001,F,B,44,0,18-24,F,WHITE HISPANIC,1006537,244511,40.83778162,-73.91945797
142019931,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,18-24,M,BLACK,1008228,183789,40.67111083,-73.91356336
142014144,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
142014115,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,BLACK HISPANIC,1011751,250275,40.8535874,-73.90059136
142014113,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK HISPANIC,1011751,250275,40.8535874,-73.90059136
142014147,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
142014041,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229849,-73.91169413
142019811,04/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,18-24,M,WHITE HISPANIC,1013880,240034,40.82547196,-73.89294074
142774341,05/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,120,0,18-24,M,WHITE,966749,159920,40.6056107,-74.06302874
143570070,06/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,61,0,25-44,M,WHITE,995118,155709,40.59406298,-73.96086869
143599802,06/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,M,23,0,25-44,M,WHITE HISPANIC,998829,226859,40.78934789,-73.94735241
144376808,07/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,24,0,25-44,M,BLACK,993373,229301,40.79605784,-73.96705231
144376813,07/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,24,0,25-44,M,BLACK,993373,229301,40.79605784,-73.96705231
144376810,07/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,24,0,25-44,M,BLACK,993373,229301,40.79605784,-73.96705231
144383650,07/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,25,0,25-44,M,BLACK,1000598,231062,40.80088089,-73.94095381
146805882,10/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271A,F,K,88,0,18-24,M,BLACK,995302,190524,40.68962245,-73.96014913
146805883,10/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271A,F,K,88,0,18-24,M,BLACK,995302,190524,40.68962245,-73.96014913
146796897,10/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,WHITE HISPANIC,1026486,262591,40.88733282,-73.84725001
148418953,12/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,25-44,M,WHITE HISPANIC,1041879,197084,40.70744736,-73.79214177
148408281,12/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271F,F,K,73,0,25-44,F,BLACK,1008228,183789,40.67111083,-73.91356336
146093130,13/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,60,0,18-24,M,WHITE HISPANIC,989722,155597,40.59376054,-73.98029833
146115998,14/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,B,44,0,25-44,M,BLACK HISPANIC,1006537,244511,40.83778162,-73.91945797
146121810,14/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,F,BLACK,1026486,262591,40.88733282,-73.84725001
146127272,14/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,25-44,M,BLACK,1008691,238872,40.82229849,-73.91169413
146121801,14/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,120,0,18-24,M,BLACK,962822,174282,40.64502275,-74.07721685
146150849,15/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,121,0,18-24,M,BLACK,942825,166367,40.62322682,-74.14922697
146158596,15/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,BLACK,1005041,234533,40.81039849,-73.92489531
146150386,15/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,18-24,M,BLACK,1005041,234533,40.81039849,-73.92489531
146150491,15/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,60,0,18-24,M,BLACK,990824,149705,40.57758742,-73.97633607
146176754,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,45-64,F,BLACK,1006195,240321,40.82628213,-73.92070764
146176761,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
146176750,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,BLACK,1006195,240321,40.82628213,-73.92070764
146170606,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,25-44,M,BLACK HISPANIC,1006195,240321,40.82628213,-73.92070764
146170607,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,25-44,M,BLACK HISPANIC,1006195,240321,40.82628213,-73.92070764
146176770,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,50,0,25-44,M,BLACK HISPANIC,1010984,261034,40.88311992,-73.90332097
146170602,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,BLACK HISPANIC,1006195,240321,40.82628213,-73.92070764
146170603,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,BLACK,1006195,240321,40.82628213,-73.92070764
146183701,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,26,0,18-24,M,WHITE HISPANIC,996343,236150,40.81485289,-73.95631335
146170344,16/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,BLACK,1006195,240321,40.82628213,-73.92070764
146241508,17/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,14,0,25-44,M,BLACK,985802,213781,40.75346408,-73.99439974
146212454,17/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,18-24,M,BLACK,1011751,250275,40.8535874,-73.90059136
146212687,17/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,18-24,M,BLACK,1046405,187113,40.68004873,-73.77590919
146241306,18/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,25-44,M,BLACK,1011811,246833,40.84413995,-73.90038862
146241388,18/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,70,0,45-64,M,BLACK,991591,169049,40.63068216,-73.97355397
146265335,19/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,88,0,18-24,M,WHITE HISPANIC,995302,190524,40.68962245,-73.96014913
146281356,20/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,61,0,18-24,M,BLACK,995118,155709,40.59406298,-73.96086869
146308926,21/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,BLACK HISPANIC,1005041,234533,40.81039849,-73.92489531
146304265,21/09/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,S,120,0,25-44,M,WHITE HISPANIC,962822,174282,40.64502275,-74.07721685
146317457,21/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK HISPANIC,1008691,238872,40.82229849,-73.91169413
146304120,21/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,90,0,25-44,M,BLACK,998016,196598,40.70629037,-73.95035033
146317525,21/09/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252001,F,K,77,0,<18,M,BLACK,1003508,185056,40.67459999,-73.93057482
146348142,22/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
146347952,22/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,K,83,0,18-24,M,WHITE HISPANIC,1009004,192304,40.69448043,-73.91073469
146330387,22/09/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,B,44,0,25-44,M,BLACK HISPANIC,1006195,240321,40.82628213,-73.92070764
146368803,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999,-73.93057482
146381214,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 12527GT,F,K,62,0,18-24,M,WHITE HISPANIC,983503,158624,40.6020707,-74.00269151
146381235,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125270T,F,K,62,0,18-24,M,WHITE HISPANIC,983503,158624,40.6020707,-74.00269151
146381110,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,18-24,M,WHITE HISPANIC,1014729,251064,40.85574319,-73.88982296
146368681,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,50,0,25-44,M,BLACK HISPANIC,1010984,261034,40.88311992,-73.90332097
146368690,23/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,<18,M,BLACK,1019600,246163,40.84227325,-73.87224065
146410722,24/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,25-44,M,WHITE,1006537,244511,40.83778162,-73.91945797
146410956,24/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,34,0,<18,M,WHITE HISPANIC,1005771,253980,40.86377311,-73.92219584
146410854,24/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125270T,F,K,62,0,25-44,M,BLACK,983503,158624,40.6020707,-74.00269151
146410792,24/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK HISPANIC,1008691,238872,40.82229849,-73.91169413
146410845,24/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 12527GT,F,K,62,0,25-44,M,BLACK,983503,158624,40.6020707,-74.00269151
146449757,26/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,90,0,18-24,M,BLACK,998016,196598,40.70629037,-73.95035033
146498481,28/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
146498483,28/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
146498911,28/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,18-24,M,BLACK,1046405,187113,40.68004873,-73.77590919
146498905,28/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,18-24,M,BLACK,1046405,187113,40.68004873,-73.77590919
146539517,29/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,25-44,M,BLACK HISPANIC,1017440,256046,40.86940749,-73.87999831
146527599,29/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,32,0,18-24,M,BLACK,999428,236544,40.81592955,-73.94516736
146527121,29/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,25-44,F,BLACK,1017440,256046,40.86940749,-73.87999831
146514579,29/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,25-44,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
146557779,30/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,5,0,18-24,M,WHITE,984984,200116,40.71595712,-73.99735368
146548083,30/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,18-24,M,BLACK,1017934,232221,40.80401295,-73.87833183
146548086,30/09/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,25-44,M,BLACK,1017934,232221,40.80401295,-73.87833183
140496382,01/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,18-24,M,BLACK,1046405,187113,40.68004873,-73.77590919
140919156,02/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,1,25-44,M,BLACK HISPANIC,1019600,246163,40.84227325,-73.87224065
140919106,02/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,45-64,M,BLACK,1026486,262591,40.88733282,-73.84725001
140919583,02/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,110,0,18-24,M,WHITE HISPANIC,1020237,210724,40.7450003,-73.87012832
141325360,03/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.68004873,-73.77590919
142044897,04/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,25-44,M,ASIAN / PACIFIC ISLANDER,1007694,219657,40.76956124,-73.91536345
142044675,04/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125270T,F,K,73,0,<18,M,BLACK,1008228,183789,40.67111083,-73.91356336
142044638,04/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,WHITE HISPANIC,1008691,238872,40.82229849,-73.91169413
143599650,06/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,<18,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
143606384,06/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,90,0,18-24,M,BLACK,998016,196598,40.70629037,-73.95035033
143636254,06/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,Q,103,0,45-64,M,BLACK,1041879,197084,40.70744736,-73.79214177
143606240,06/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,<18,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
143636242,06/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,Q,103,0,45-64,M,BLACK,1041879,197084,40.70744736,-73.79214177
144404048,07/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,14,0,18-24,F,WHITE HISPANIC,985802,213781,40.75346408,-73.99439974
145211421,08/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,88,0,<18,M,BLACK,995302,190524,40.68962245,-73.96014913
145211427,08/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,88,0,<18,M,BLACK,995302,190524,40.68962245,-73.96014913
145211512,08/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,14,0,18-24,M,BLACK,985802,213781,40.75346408,-73.99439974
145217874,08/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,23,0,18-24,M,BLACK,998829,226859,40.78934789,-73.94735241
146029424,09/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,84,0,45-64,M,WHITE,988897,192615,40.69536745,-73.98324342
146020902,09/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,WHITE HISPANIC,1006195,240321,40.82628213,-73.92070764
146020880,09/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
146018245,09/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
146020898,09/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,44,0,18-24,M,WHITE HISPANIC,1006195,240321,40.82628213,-73.92070764
147667632,11/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,25-44,M,BLACK,1008691,238872,40.82229849,-73.91169413
147672312,11/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,49,0,18-24,M,WHITE,1027430,251105,40.85580274,-73.84390995
148439397,12/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,<18,F,WHITE HISPANIC,1013086,236614,40.81608766,-73.89582435
148449411,12/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,K,79,0,25-44,M,BLACK,999507,190206,40.68874337,-73.94498708
148445722,12/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
146892197,13/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,13,0,25-44,M,BLACK,987112,208704,40.73952866,-73.98967366
146886317,13/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,100,0,25-44,M,BLACK,1035354,152907,40.58623141,-73.81601112
146926205,14/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,<18,M,WHITE HISPANIC,1037842,195588,40.70336658,-73.80671451
146919196,14/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,48,0,25-44,M,WHITE HISPANIC,1011811,246833,40.84413995,-73.90038862
146922297,14/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,18-24,M,BLACK,1012194,247275,40.8453519,-73.89900251
146966952,15/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,7,0,45-64,M,WHITE,988702,200012,40.71567057,-73.98394174
146976286,15/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,7,0,45-64,M,WHITE,988702,200012,40.71567057,-73.98394174
146949024,15/10/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,B,44,0,25-44,M,BLACK HISPANIC,1006195,240321,40.82628213,-73.92070764
146964035,15/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,25-44,F,BLACK,1011751,250275,40.8535874,-73.90059136
146964065,15/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,105,0,18-24,F,BLACK,1057767,203993,40.72629309,-73.73476085
146975244,15/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,7,0,45-64,M,WHITE,988702,200012,40.71567057,-73.98394174
146980195,16/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,120,0,18-24,M,BLACK,962822,174282,40.64502275,-74.07721685
146976271,16/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,52,0,18-24,M,BLACK HISPANIC,1017440,256046,40.86940749,-73.87999831
146976273,16/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,52,0,18-24,M,WHITE,1017440,256046,40.86940749,-73.87999831
146979300,16/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.68004873,-73.77590919
147009134,17/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,43,0,25-44,M,BLACK HISPANIC,1022405,235815,40.8138593,-73.86216178
147049567,19/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,18-24,M,BLACK,1007694,219657,40.76956124,-73.91536345
147049317,19/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,40,0,25-44,M,BLACK,1005041,234533,40.81039849,-73.92489531
147049523,19/10/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,M,5,0,18-24,M,WHITE HISPANIC,983907,199959,40.71552621,-74.00123875
147049559,19/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,18-24,M,BLACK,1007694,219657,40.76956124,-73.91536345
147060010,19/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,83,0,<18,M,WHITE HISPANIC,1007128,193705,40.69833089,-73.91749507
147049557,19/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,114,0,18-24,M,BLACK,1007694,219657,40.76956124,-73.91536345
147101891,21/10/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271A,F,M,25,0,25-44,M,BLACK,1000598,231062,40.80088089,-73.94095381
